entityid,userid,cate1,cate2,cate3,ctime,actiontype,usertag1,usertag2,usertag3,label
41825,864328045236528,8581,310,-,1616023374593,KVtagshow,27796,40730,null,0
27805,864328045236528,8581,310,-,1616023374593,KVtagshow,27796,40730,null,0
34617,864328045236528,8581,310,-,1616023374593,KVtagshow,27796,40730,null,0
27791,864328045236528,8581,310,-,1616023415414,KVtagshow,27796,40730,null,0
84209,864328045236528,8581,310,-,1616023415414,KVtagshow,27796,40730,null,0
71694,864328045236528,8581,310,-,1616023415414,KVtagshow,27796,40730,null,0
69836,864328045236528,8581,310,-,1616023415414,KVtagshow,27796,40730,null,0
41825,864328045236528,8581,310,-,1616023415414,KVtagshow,27796,40730,null,0
84208,864328045236528,8581,310,-,1616023415414,KVtagshow,27796,40730,null,0
47949,864328045236528,8581,310,-,1616023415414,KVtagshow,27796,40730,null,0
69836,864328045236528,8581,310,-,1616023353284,KVtagshow,27796,40730,null,0
84169,864328045236528,8581,310,-,1616023353284,KVtagshow,27796,40730,null,0
27796,864328045236528,8581,310,-,1616023353284,KVtagshow,27796,40730,null,0
40278,864328045236528,8581,310,-,1616023353284,KVtagshow,27796,40730,null,0
24615,864328045236528,8581,310,-,1616023353284,KVtagshow,27796,40730,null,0
27791,864328045236528,8581,310,-,1616023353284,KVtagshow,27796,40730,null,0
27800,864328045236528,8581,310,-,1616023353284,KVtagshow,27796,40730,null,0
149255,866186032542037,832,23004,-,1616035006433,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616035006433,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616035006433,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616035006433,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616035006433,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616035006433,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616035006433,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616035006433,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616034566045,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616034566045,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616034566045,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616034566045,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616034566045,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616034566045,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616034566045,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616034566045,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616034977282,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616034977282,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616034977282,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616034977282,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616034977282,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616034977282,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616034977282,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616034977282,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616034993352,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616034993352,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616034993352,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616034993352,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616034993352,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616034993352,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616034993352,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616034993352,KVtagshow,149255,46552,41160,0
3706,20d15d7a1e183e73,8512,96,-,1616071461840,KVtagshow,149457,null,null,0
3519,20d15d7a1e183e73,8512,96,-,1616071461840,KVtagshow,149457,null,null,0
3562,20d15d7a1e183e73,8512,96,-,1616071461840,KVtagshow,149457,null,null,0
3625,20d15d7a1e183e73,8512,96,-,1616071461840,KVtagshow,149457,null,null,0
3617,20d15d7a1e183e73,8512,96,-,1616071461840,KVtagshow,149457,null,null,0
3700,20d15d7a1e183e73,8512,96,-,1616071461840,KVtagshow,149457,null,null,0
3752,20d15d7a1e183e73,8512,96,-,1616071461840,KVtagshow,149457,null,null,0
3403,20d15d7a1e183e73,8512,96,-,1616071461840,KVtagshow,149457,null,null,0
149255,866186032542037,832,23004,-,1616034847450,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616034847450,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616034847450,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616034847450,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616034847450,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616034847450,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616034847450,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616034847450,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616035106357,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616035106357,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616035106357,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616035106357,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616035106357,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616035106357,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616035106357,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616035106357,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616032901162,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616032901162,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616032901162,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616032901162,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616032901162,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616032901162,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616032901162,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616032901162,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616035029090,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616035029090,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616035029090,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616035029090,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616035029090,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616035029090,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616035029090,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616035029090,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616035140973,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616035140973,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616035140973,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616035140973,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616035140973,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616035140973,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616035140973,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616035140973,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616035441535,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616035441535,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616035441535,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616035441535,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616035441535,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616035441535,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616035441535,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616035441535,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616034980394,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616034980394,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616034980394,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616034980394,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616034980394,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616034980394,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616034980394,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616034980394,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616034978880,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616034978880,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616034978880,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616034978880,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616034978880,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616034978880,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616034978880,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616034978880,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616031667920,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616031667920,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616031667920,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616031667920,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616031667920,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616031667920,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616031667920,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616031667920,KVtagshow,149255,46552,41160,0
148957,862905046943616,70124,38,-,1616070426706,KVtagshow,41182,null,null,0
40222,862905046943616,70124,38,-,1616070426706,KVtagshow,41182,null,null,0
30466,862905046943616,70124,38,-,1616070426706,KVtagshow,41182,null,null,0
29467,862905046943616,70124,38,-,1616070426706,KVtagshow,41182,null,null,0
44375,862905046943616,70124,38,-,1616070426706,KVtagshow,41182,null,null,0
67385,862905046943616,70124,38,-,1616070426706,KVtagshow,41182,null,null,0
90327,862905046943616,70124,38,-,1616070426706,KVtagshow,41182,null,null,0
47453,862905046943616,70124,38,-,1616070426706,KVtagshow,41182,null,null,0
149255,866186032542037,832,23004,-,1616034862599,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616034862599,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616034862599,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616034862599,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616034862599,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616034862599,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616034862599,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616034862599,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616034975873,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616034975873,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616034975873,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616034975873,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616034975873,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616034975873,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616034975873,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616034975873,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616035052532,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616035052532,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616035052532,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616035052532,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616035052532,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616035052532,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616035052532,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616035052532,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616035015069,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616035015069,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616035015069,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616035015069,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616035015069,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616035015069,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616035015069,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616035015069,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616035425739,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616035425739,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616035425739,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616035425739,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616035425739,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616035425739,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616035425739,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616035425739,KVtagshow,149255,46552,41160,0
32557,c34ba197e939e2f2,8512,8558,-,1616031552176,KVtagshow,50453,null,null,0
25295,c34ba197e939e2f2,8512,8558,-,1616031552176,KVtagshow,50453,null,null,0
93463,c34ba197e939e2f2,8512,8558,-,1616031552176,KVtagshow,50453,null,null,0
50453,c34ba197e939e2f2,8512,8558,-,1616031552176,KVtagshow,50453,null,null,0
49574,c34ba197e939e2f2,8512,8558,-,1616031552176,KVtagshow,50453,null,null,0
24881,c34ba197e939e2f2,8512,8558,-,1616031552176,KVtagshow,50453,null,null,0
24850,c34ba197e939e2f2,8512,8558,-,1616031552176,KVtagshow,50453,null,null,0
49575,c34ba197e939e2f2,8512,8558,-,1616031552176,KVtagshow,50453,null,null,0
149255,866186032542037,832,23004,-,1616033881375,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616033881375,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616033881375,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616033881375,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616033881375,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616033881375,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616033881375,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616033881375,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616035002263,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616035002263,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616035002263,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616035002263,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616035002263,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616035002263,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616035002263,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616035002263,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616034987972,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616034987972,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616034987972,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616034987972,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616034987972,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616034987972,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616034987972,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616034987972,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616034696807,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616034696807,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616034696807,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616034696807,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616034696807,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616034696807,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616034696807,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616034696807,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616032094810,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616032094810,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616032094810,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616032094810,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616032094810,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616032094810,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616032094810,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616032094810,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616031988774,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616031988774,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616031988774,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616031988774,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616031988774,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616031988774,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616031988774,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616031988774,KVtagshow,149255,46552,41160,0
149255,866186032542037,832,23004,-,1616034765983,KVtagshow,149255,46552,41160,0
46552,866186032542037,832,23004,-,1616034765983,KVtagshow,149255,46552,41160,0
41158,866186032542037,832,23004,-,1616034765983,KVtagshow,149255,46552,41160,0
41160,866186032542037,832,23004,-,1616034765983,KVtagshow,149255,46552,41160,0
41155,866186032542037,832,23004,-,1616034765983,KVtagshow,149255,46552,41160,0
41161,866186032542037,832,23004,-,1616034765983,KVtagshow,149255,46552,41160,0
30443,866186032542037,832,23004,-,1616034765983,KVtagshow,149255,46552,41160,0
41157,866186032542037,832,23004,-,1616034765983,KVtagshow,149255,46552,41160,0
